Unnamed: 0,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,target,song_title,artist
743,364,507,180000,0.63,127,4,293,-8.746,1,355,130.141,4.0,559,1,Somebody to Love,Jefferson Airplane
744,514,529,178507,645,821,7,113,-8.158,1,265,112.575,4.0,464,1,San Francisco (Be Sure to Wear Flowers In Your Hair) - Single Version,Scott McKenzie
745,351,561,155040,329,311,2,116,-12.68,1,282,105.029,4.0,297,1,White Rabbit,Jefferson Airplane
746,294,827,352341,462,543,8,886,-10.673,1,623,123.994,4.0,341,1,Pleasure Power (DJ Smash Disco Remix),Afrolicious
747,134,359,229147,662,0.0,1,907,-2.843,1,466,152.096,4.0,296,1,Bound 2,Kanye West
748,969,589,323480,621,104,5,181,-6.902,0,468,140.03,4.0,398,1,Drunk in Love,Beyoncé
749,7.59e-05,597,343878,839,825,7,0.55,-6.964,1,377,108.993,4.0,199,1,Viol - Original Mix,Gesaffelstein
750,778,677,256133,0.64,477,11,93,-6.408,0,428,110.639,4.0,912,1,Good Mistake,Mr Little Jeans
751,261,556,260147,722,163,9,166,-9.541,1,475,130.028,4.0,508,1,Runaway,Mr Little Jeans
752,416,348,223227,856,0.0,2,203,-3.216,0,979,188.046,4.0,261,1,Fall In Love,Phantogram
753,207,468,235920,971,329,1,146,-3.382,0,609,92.003,4.0,814,1,You’re Not The One,Sky Ferreira
754,162,529,230213,0.95,199,9,616,-3.446,1,56,119.964,4.0,456,1,Sacrilege,Yeah Yeah Yeahs
755,233,824,299960,572,8.19e-06,11,208,-4.868,1,652,153.977,4.0,669,1,Collard Greens,ScHoolboy Q
756,0.37,645,272453,836,0.0,2,125,-7.23,0,159,123.966,4.0,176,1,Hell Of A Night,ScHoolboy Q
757,392,683,201987,692,441,9,105,-7.189,0,396,103.848,4.0,593,1,1977,Ana Tijoux
758,0.14,0.85,220347,534,893,1,313,-5.278,1,322,98.004,4.0,963,1,Latino & Proud,DJ Raff
759,796,868,342773,627,0.0,1,983,-4.843,0,116,131.097,4.0,314,1,Move That Dope,Future
760,135,702,218483,0.74,896,5,481,-5.949,0,173,145.05,4.0,583,1,Slasherr,Rustie
761,858,741,227627,449,522,5,133,-6.621,1,583,95.108,4.0,444,1,Outlines,AlunaGeorge
762,464,655,190330,704,877,0,134,-10.341,0,413,99.96,4.0,696,1,Platoon,Jungle
763,539,749,216013,857,0.0,3,192,-5.24,1,435,111.906,4.0,355,1,Man Of The Year,ScHoolboy Q
764,11,742,449499,965,607,1,703,-8.291,0,538,123.04,4.0,391,1,Spacer Woman - Vocal,Charlie
765,595,805,445417,0.79,889,0,296,-7.93,1,577,122.994,4.0,533,1,Nobody Else - Original Mix,Dusky
766,421,876,240000,675,1.16e-06,3,667,-3.28,0,146,135.959,4.0,618,1,Stoner,Young Thug
767,767,541,308360,982,765,2,291,-4.908,1,107,104.03,4.0,721,1,Elevate,St. Lucia
768,112,857,223784,981,157,8,875,-4.223,1,0.12,148.009,4.0,709,1,Independent - House Remix,Hoodfellas
769,518,771,393387,963,901,11,147,-7.294,1,363,124.0,4.0,591,1,Au Seve,Julio Bashmore
770,235,761,387774,478,972,4,458,-7.437,0,545,118.925,4.0,948,1,Synchronize,Discodeine
771,204,805,285015,879,595,6,578,-5.747,1,521,123.013,4.0,713,1,Don't Miss,The Alexanders
772,118,682,295020,953,622,11,256,-3.873,0,474,124.996,4.0,324,1,Coucou disco,Dim Sum
773,725,801,315001,718,0.91,0,747,-6.246,1,746,123.999,4.0,817,1,Vowel Play - Original,Them Jeans
774,188,661,311920,837,0.0,5,362,-3.78,0,114,102.831,4.0,615,1,The Devil Is A Lie,Rick Ross
775,454,895,194133,783,0.0,6,137,-4.983,1,102,147.65,4.0,696,1,North North,Project Pat
776,548,706,206148,707,313,0,0.1,-5.212,0,351,144.877,4.0,246,1,Temporary View,SBTRKT
777,0.15,516,210680,718,163,5,167,-8.571,0,257,129.857,4.0,0.58,1,"III. Telegraph Ave. (""Oakland"" by Lloyd)",Childish Gambino
778,106,653,184538,781,568,0,596,-7.433,1,376,101.029,4.0,0.49,1,Accelerate,Jungle
779,763,707,275227,709,0.0,11,274,-3.979,0,0.34,89.094,4.0,497,1,0 To 100 / The Catch Up,Drake
780,505,794,194561,0.51,1.81e-06,9,562,-7.314,1,0.42,167.879,4.0,189,1,Hot N*gga,Bobby Shmurda
781,394,484,160187,265,0.0,0,149,-11.101,1,322,113.564,3.0,282,1,You'll Never Walk Alone - 2002 Remastered Version,Gerry & The Pacemakers
782,599,487,324807,0.68,339,7,144,-8.497,0,408,94.46,3.0,76,1,Your Soul,Hippie Sabotage
783,126,0.6,588520,811,0.05,8,969,-10.199,0,102,100.894,4.0,372,1,dance yrself clean - live at madison square garden,LCD Soundsystem
784,713,628,303560,575,233,10,635,-11.591,0,588,108.166,4.0,182,1,Running Up That Hill (A Deal With God),Kate Bush
785,323,227,230373,635,125,7,117,-9.169,1,754,170.179,4.0,0.36,1,High Ball Stepper,Jack White
786,768,275,283872,216,897,5,832,-13.818,1,345,116.388,4.0,176,1,The Great Gig In The Sky - 2011 Remastered Version,Pink Floyd
787,416,644,211200,848,168,4,629,-4.952,0,511,99.989,4.0,302,1,All We Need (feat. Shy Girls),ODESZA
788,692,564,212986,846,175,4,452,-5.897,0,437,122.035,4.0,695,1,Catamaran,Allah-Las
789,712,277,235747,0.29,459,1,228,-8.541,1,332,71.302,4.0,576,1,Fool,Perfume Genius
790,296,609,291092,909,785,5,262,-7.302,0,921,114.019,4.0,416,1,Bulbform,TR/ST
791,563,417,167091,0.73,3.31e-06,5,766,-6.774,1,363,81.179,4.0,0.44,1,Passing Out Pieces,Mac Demarco
792,0.36,784,212154,649,684,0,115,-6.905,1,292,140.203,4.0,503,1,Tuesday,ILoveMakonnen
793,674,289,149013,942,917,2,405,-3.207,1,519,137.281,4.0,302,1,Drop Dead Baby,Ty Segall
794,342,313,155013,893,0.0,11,877,-3.891,0,463,127.11,4.0,709,1,My Sunshine,Ty Segall
795,588,803,426850,769,0.9,6,683,-7.025,1,561,122.992,4.0,0.17,1,BIG Fun - Full Intention 88 Remix,Inner City
796,421,895,232533,517,9.72e-06,2,511,-9.972,1,101,141.536,4.0,961,1,Natty Dread A Weh She Want,Horace Andy
797,326,598,228707,885,265,8,107,-3.992,0,383,87.914,4.0,593,1,DLZ,TV On The Radio
798,123,749,258773,855,164,1,329,-10.105,1,406,128.339,4.0,0.61,1,Whatcha Gonna Do,Koopsta Knicca
799,625,758,252333,629,144,7,109,-8.283,0,106,112.575,3.0,0.26,1,18 With A Bullet,Pete Wingfield
800,602,746,190733,484,824,1,576,-9.614,1,434,97.923,4.0,596,1,The Boss,James Brown
801,234,191,194400,979,283,7,617,-3.402,1,191,179.236,4.0,313,1,Drifting In And Out,Porcelain Raft
802,389,856,194747,719,9.03e-06,10,935,-6.519,0,746,146.032,4.0,369,1,Made Me,Snootie Wild
803,605,583,263397,515,691,11,931,-9.283,0,571,115.732,4.0,621,1,Way to be Loved,TOPS
804,42,0.22,82893,0.94,541,0,926,-2.397,1,511,83.072,4.0,0.72,1,Just Wanna Love You Girl,Epsilons
805,464,535,178867,0.91,9.32e-05,10,745,-4.827,1,328,111.027,4.0,956,1,Be Brave,The Strange Boys
806,619,722,175867,0.28,786,10,141,-13.483,0,583,66.711,4.0,466,1,Tupelo (Pt. 1) - Single Version,Albert King
807,758,747,229640,894,897,1,918,-5.226,1,961,90.493,4.0,0.57,1,Candyman,Cornershop
808,565,0.63,247293,374,146,5,107,-11.305,1,177,166.999,4.0,573,1,Somebody Was Watching,Pops Staples
809,615,508,174067,247,352,0,166,-15.432,0,748,200.749,3.0,484,1,Tupelo - Part 1,Pop Staples
810,207,0.54,360867,0.21,765,0,334,-18.687,0,461,103.081,3.0,411,1,Tupelo,Steve Cropper
811,114,665,216728,513,303,0,122,-7.314,1,331,100.344,3.0,373,1,"Damn Son, Where'd You Find This? - Future of TRAP Mix",Trendsetter
812,884,0.51,286290,603,286,9,569,-6.949,0,174,139.876,4.0,94,1,I'm in LOVE With GO-GO Dancer (Disco Diva) - Future of TRAP Mix,Trendsetter
813,114,665,216728,513,303,0,122,-7.314,1,331,100.344,3.0,373,1,Damn Son Where'd You Find This? (feat. Kelly Holiday) - Markus Maximus Remix,Markus Maximus
814,321,647,369235,793,833,3,401,-7.416,0,454,130.007,4.0,188,1,Work - The Advent & Spiriakos Remix,ZZT
815,612,649,175733,406,0.0,2,103,-10.43,1,803,110.091,3.0,478,1,Mannish Boy,Muddy Waters
816,172,683,315094,805,231,5,357,-5.24,1,353,123.658,4.0,836,1,Holding On,Disclosure
817,0.99,148,175173,31,595,2,0.12,-25.756,0,365,141.84,3.0,638,1,"Mozart: Requiem in D Minor, K. 626: VIII. Lacrimosa",Nikolaus Harnoncourt
818,227,873,165544,504,0.0,0,121,-5.39,1,166,145.995,4.0,647,1,My Main,Mykfresh
819,497,376,825027,801,149,2,683,-10.662,0,474,152.826,4.0,807,1,Southern Man - Live,"Crosby, Stills, Nash & Young"
820,113,523,203046,863,204,8,113,-4.975,0,553,124.046,4.0,428,1,Won't Look Back,Duke Dumont
821,226,586,214227,892,827,11,0.17,-4.937,0,574,132.048,4.0,523,1,Chrome Knight - Feat. Chromeo,Surkin
822,666,827,202360,503,443,1,123,-11.007,1,352,119.35,4.0,0.94,1,Black Boy,Pops Staples
823,0.11,589,382733,616,204,5,721,-9.475,0,312,96.616,4.0,869,1,Give Me The Sunshine,Leo's Sunshipp
824,391,702,311892,495,0.8,0,112,-11.645,0,493,78.507,4.0,292,1,Motherless Child,Romare
825,975,582,252038,875,912,0,143,-6.912,1,513,113.036,4.0,358,1,Giudecca,Ghost Culture
826,169,374,293851,853,2.72e-05,11,322,-3.571,0,295,200.035,4.0,422,1,Living Every Dream,Antwon
827,339,422,259301,851,0.0,11,152,-4.031,1,398,93.649,4.0,667,1,Easy Rider,Action Bronson
828,127,474,271822,837,197,5,169,-6.503,1,514,165.844,4.0,243,1,Nissim,The Gaslamp Killer
829,0.13,0.61,178560,672,283,7,109,-7.436,0,305,129.986,4.0,925,1,Topless,Orlando Julius
830,597,571,207360,836,108,10,106,-6.906,0,215,93.641,4.0,0.54,1,Breakthrough,The Funkees
831,672,802,451341,872,197,5,941,-6.346,0,557,117.005,4.0,0.68,1,Stand Up - Tiger & Woods Remix,Pitchben
832,218,793,194240,607,4.95e-06,4,348,-6.488,0,821,140.992,4.0,0.16,1,Blow a Bag,Future
833,319,846,328962,472,398,0,0.1,-9.13,0,662,124.984,4.0,671,1,Ain't got nobody,Sísý Ey
834,269,575,302987,641,121,6,211,-8.105,0,325,91.714,4.0,901,1,I Want'a Do Something Freaky To You,Leon Haywood
835,997,787,484853,916,811,0,588,-8.542,0,47,116.007,4.0,507,1,I Got a Feeling,Shit Robot
836,304,614,218413,575,116,5,108,-5.819,0,285,150.009,4.0,284,1,Standard,Empress Of
837,103,835,389508,481,0.81,8,113,-9.606,1,136,121.993,4.0,304,1,What I Might Do - Club Mix,Ben Pearce
838,201,696,398747,852,125,4,736,-4.281,0,373,128.28,4.0,971,1,Let's Lovedance Tonight - Danny Krivit Re-edit - Original Disco Version,Gary's Gang
839,611,597,172667,0.71,0.0,5,104,-9.798,1,378,150.13,4.0,767,1,Do You Love Me,The Contours
840,185,609,377893,664,195,7,105,-9.116,0,472,105.976,4.0,944,1,Too Bad I Have To Destroy You Now,Kid Cudi
841,737,571,176800,839,281,3,195,-5.799,0,517,127.356,4.0,813,1,Louie Louie,The Sonics
842,229,494,147893,666,5.69e-05,9,469,-9.743,0,351,140.832,4.0,704,1,Heart Full of Soul,The Yardbirds
843,236,347,150627,638,0.0,2,894,-10.258,1,409,94.506,4.0,594,1,For Your Love,The Yardbirds
844,436,684,250000,486,9.77e-05,2,0.12,-12.521,1,385,115.076,4.0,821,1,Sunshine Of Your Love,Cream
845,641,787,520311,679,912,7,618,-12.377,1,534,117.501,3.0,214,1,Taifa - The Emperor Machine Mix,Partial Arts
846,254,696,502888,643,834,7,276,-10.124,1,407,117.514,4.0,537,1,Taifa,Partial Arts
847,43,894,376000,676,348,8,425,-9.707,1,979,121.0,4.0,715,1,Make It,Patrick Di Stefano
848,524,0.81,418187,547,854,10,101,-12.295,0,558,120.752,4.0,817,1,Face It,Master C & J
849,263,739,257600,878,407,6,477,-5.464,0,788,126.705,4.0,855,1,Mary-Mary (M&M Unreleased Mix) [feat. Dajae],Grand High Priest
850,173,641,262000,954,425,5,535,-6.765,0,589,122.79,4.0,827,1,Supernature - Edit,Cerrone
851,136,829,321067,0.65,2.15e-05,10,0.15,-9.691,1,0.06,108.398,4.0,744,1,I'll Be Good,Rene & Angela
852,479,777,318470,671,244,11,286,-7.803,0,386,123.974,4.0,482,1,Defected In The House Ibiza 2013 Mixtape,Simon Dunmore
853,271,567,336800,851,0.0,1,569,-5.897,1,484,80.935,4.0,598,1,"A Day In The Life - feat. RZA, The Mars Volta & AG + Good Hygiene feat. Tim Meadows Amended CD Version",Handsome Boy Modeling School
854,934,0.44,254360,433,811,2,273,-17.453,0,412,79.952,4.0,217,1,Episode I - Duel of The Fates,John Williams
855,813,745,132947,544,0.0,5,975,-9.137,0,654,125.345,4.0,776,1,Three Cool Cats,The Coasters
856,113,616,200800,943,1.67e-06,1,346,-5.305,0,444,129.963,4.0,802,1,Mercy,The Third Degree
857,557,462,176147,714,881,1,368,-8.772,1,386,144.952,4.0,375,1,Do I Love You?,The Ronettes
858,916,334,700027,265,837,2,168,-17.219,1,477,113.12,4.0,549,1,Night on Bald Mountain,Modest Mussorgsky
859,325,686,280480,0.61,123,5,984,-7.952,0,297,143.598,4.0,861,1,Akue We Non Houme - Jerk Fon,T. P. Orchestre Poly-Rythmo
860,517,691,445227,714,164,1,178,-9.694,1,46,91.045,4.0,0.96,1,Ecoute ma mélodie - Bossa Afro,T. P. Orchestre Poly-Rythmo
861,292,592,265827,688,268,6,508,-14.107,1,115,102.099,4.0,927,1,Ole,The Funkees
862,164,653,373333,875,311,9,377,-5.232,1,125,116.956,4.0,796,1,Greetings,Joni Haastrup
863,314,0.86,304138,857,0.38,6,694,-4.23,1,933,121.999,4.0,826,1,5thep,Todd Osborn
864,114,682,319760,0.78,735,7,862,-9.948,1,538,115.564,4.0,334,1,Cavern,Liquid Liquid
865,491,703,194147,464,0.0,6,146,-5.977,0,118,95.012,4.0,689,1,Your Love,Mick Jenkins
866,895,444,151092,412,0.64,0,145,-11.569,1,465,184.012,3.0,364,1,Sleepwalk,Santo & Johnny
867,624,476,309064,571,353,5,349,-7.223,0,55,141.221,5.0,419,1,What I Might Do - Kilter Remix,Ben Pearce
868,286,313,309524,872,2.26e-05,1,0.15,-5.058,0,733,122.362,4.0,389,1,Waiting Around For Grace,Pond
869,4.19e-05,636,326129,864,887,5,104,-9.618,0,44,123.972,4.0,611,1,Nobodys Fool - Ben Pearce Remix,Real Connoisseur
870,983,632,342173,586,581,0,535,-11.333,1,284,114.243,4.0,889,1,Smoke On The Water,Deep Purple
871,314,0.43,193427,734,286,9,808,-10.043,0,102,133.992,4.0,537,1,Able to See Me,Hippie Sabotage
872,809,833,186567,684,0.0,7,952,-6.325,1,43,112.7,4.0,954,1,Oogum Boogum Song,Brenton Wood
873,723,688,427227,421,625,11,734,-9.015,0,445,138.0,4.0,0.63,1,The Gaudy Side of Town,Gayngs
874,577,438,290587,404,759,4,767,-11.815,0,389,137.895,4.0,134,1,The Walker,Gayngs
875,0.59,789,219129,698,802,7,0.11,-7.842,1,304,120.961,4.0,713,1,Ultimate Painting,Ultimate Painting
876,156,819,214154,671,136,5,0.2,-6.947,0,393,129.921,4.0,555,1,Agorinha,Sango
877,887,366,210400,407,263,2,114,-10.047,1,265,148.436,3.0,352,1,I'm Glad,Captain Beefheart & His Magic Band
878,149,0.71,255333,959,2.1e-05,1,336,-6.697,0,209,108.006,4.0,492,1,Apollo Throwdown (Star Slinger Remix),The Go! Team
879,727,582,302120,734,202,6,0.76,-6.987,0,675,127.071,4.0,638,1,Boys Life,Small Black
880,349,545,212147,507,2.92e-06,0,157,-7.534,0,392,124.311,4.0,685,1,Dirt And Grime,Fathers Children
881,4.61e-06,479,230560,854,5.72e-05,11,372,-6.101,1,405,136.067,4.0,0.55,1,Pedestrian at Best,Courtney Barnett
882,175,564,220573,737,0.0,9,54,-4.079,1,414,104.764,4.0,231,1,Middle,DJ Snake
883,198,0.89,326318,0.52,273,2,638,-6.927,0,187,114.959,4.0,717,1,Something About You - Extended Mix,Hayden James
884,543,363,178772,755,105,1,84,-6.654,0,0.12,114.407,4.0,736,1,Only You,Mac Demarco
885,101,867,302880,669,683,9,583,-7.897,0,573,121.99,4.0,696,1,The One,ZHU
886,612,0.59,219560,578,162,10,837,-5.798,0,528,81.663,4.0,262,1,Way Down We Go,Kaleo
887,825,832,365747,496,825,11,114,-10.601,0,597,117.741,4.0,854,1,Deeper Than Love,Colleen Green
888,478,839,181260,585,281,2,435,-7.738,1,153,89.821,4.0,894,1,Back Pocket,Vulfpeck
889,716,447,156467,416,426,9,125,-12.181,0,258,103.068,4.0,309,1,All I Wanna Do,The Beach Boys
890,328,598,260400,657,2.72e-05,8,172,-7.466,1,386,114.969,4.0,0.2,1,Water,Jamaican Queens
891,664,643,335399,889,884,3,904,-7.043,0,499,131.999,4.0,658,1,You,Ejeca
892,324,746,383107,613,672,7,167,-10.104,1,475,125.317,4.0,627,1,Voodoo Ray - Danny Tenaglia Remix,A Guy Called Gerald
893,624,906,311365,648,857,11,272,-8.742,0,734,123.98,4.0,646,1,Jack,Breach
894,334,907,183581,616,425,6,0.11,-7.073,0,577,124.036,4.0,614,1,Jack,Breach
895,331,578,237672,633,0.0,8,635,-10.117,0,279,101.534,4.0,635,1,Mary Jane (Jamie Xx - Girl Remix),Jamie xx
896,431,808,362282,916,598,10,445,-4.54,1,635,121.99,4.0,0.69,1,Chunky - Club Mix,Format:B
897,252,745,272677,894,878,8,137,-4.721,0,448,127.99,4.0,0.49,1,One Who Lost,DJ Dodger Stadium
898,125,634,405933,858,0.84,1,984,-11.661,1,417,123.991,4.0,233,1,Delorean Dynamite,Todd Terje
899,198,603,145773,921,35,5,133,-3.555,0,931,122.978,4.0,814,1,Do You Want a Man - Heaven & Hell Remix,William Onyeabor
900,166,587,205307,841,0.53,11,117,-5.079,0,476,142.95,4.0,696,1,Celebrando,CLUBZ
901,289,0.93,204992,483,244,3,103,-9.925,1,411,120.022,4.0,577,1,No Eyes (Radio Edit),Claptone
902,124,585,264000,0.62,164,6,135,-9.075,1,538,80.021,4.0,715,1,Fanfare,Magic City Hippies
903,245,803,316373,427,405,8,953,-10.819,1,509,118.008,4.0,451,1,Dorothy,Polo & Pan
904,411,757,199200,868,221,9,355,-9.326,1,62,138.923,4.0,787,1,Long Cool Woman (In A Black Dress) - 1999 Remastered Version,The Hollies
905,157,729,267000,818,285,2,195,-9.992,1,732,125.811,4.0,909,1,Bang A Gong [Get It On] (Remastered Single/LP Version),T. Rex
906,2.6e-05,0.76,272082,669,76,11,666,-8.583,1,521,122.007,4.0,683,1,Paris Groove (Original Mix),Boston Bun
907,885,0.79,312000,427,446,11,514,-11.361,0,541,116.986,4.0,961,1,Nothing,HNNY
908,207,786,206081,963,12,9,169,-2.84,0,127,94.63,4.0,0.9,1,Hey DJ,Worlds Famous Supreme Team
909,242,708,196000,441,147,11,899,-12.931,1,196,125.191,4.0,717,1,Tighten Up - Pt. 1,Archie Bell & The Drells
910,643,729,261853,666,135,5,947,-10.721,1,525,109.554,4.0,872,1,Ohye Atar Gyan,Ebo Taylor
911,312,0.76,370813,636,534,8,622,-11.605,1,902,99.223,4.0,682,1,Heaven,Ebo Taylor
912,847,661,128053,0.76,334,9,137,-9.509,1,918,111.165,4.0,975,1,I'm Walkin' - 2002 Digital Remaster,Fats Domino
913,428,704,405560,895,0.28,10,267,-7.81,1,647,118.662,4.0,865,1,"Bizarre Love Triangle - Shep Pettibone 12"" Remix",New Order
914,154,606,195307,913,905,9,326,-7.865,1,417,146.15,4.0,0.82,1,Dreams Never End - 2015 Remastered Version,New Order
915,207,587,546467,915,579,4,136,-8.307,0,404,128.004,4.0,539,1,Plastic - Extended Mix,New Order
916,0.16,0.66,172507,591,848,4,632,-8.497,0,26,100.034,4.0,835,1,You Are the Right One,Sports
917,779,0.34,207813,454,188,9,337,-12.279,0,503,100.089,5.0,0.39,1,Let Me Try,Kaleidoscope
918,476,723,418880,755,147,10,469,-9.381,1,576,97.195,4.0,573,1,Thinking of You,Lord Echo
919,717,285,163213,512,0.0,7,842,-8.103,1,334,94.922,4.0,0.48,1,Just Say The Word,Jerry Townes
920,218,0.63,590707,862,527,2,618,-6.12,0,501,103.118,4.0,698,1,Obi Agye Me Dofo,Vis à Vis
921,783,418,219800,962,6.61e-05,0,136,-15.078,1,559,184.721,3.0,342,1,I'm Going Down,Rose Royce
922,87,529,258440,571,6.34e-06,6,876,-6.264,0,298,102.428,4.0,104,1,Said So What,French Kicks
923,112,465,232867,727,802,8,964,-5.181,0,353,118.149,4.0,0.47,1,Carl Sagan,Night Moves
924,133,0.69,498333,911,907,6,127,-9.075,1,499,124.019,4.0,0.62,1,Muzik Xpress,X-Press 2
925,44,449,234613,962,897,1,397,-4.293,0,112,154.979,4.0,296,1,A Hundred Ropes,Minor Victories
926,0.9,582,238400,401,538,2,157,-8.731,1,28,112.357,4.0,414,1,No Woman,Whitney
927,934,0.44,254360,433,811,2,273,-17.453,0,412,79.952,4.0,217,1,Episode I - Duel of The Fates,John Williams
928,395,669,574800,904,406,11,116,-5.487,1,598,107.83,4.0,921,1,Giant,The The
929,189,622,319125,752,124,4,443,-6.964,0,124,126.047,4.0,576,1,Hush,Magic City Hippies
930,6.89e-05,286,215822,704,34,9,192,-5.12,0,374,145.843,4.0,185,1,Desire,DILLY DALLY
931,552,373,202200,0.63,0.0,7,107,-5.131,1,461,115.942,4.0,357,1,Shut Up Kiss Me,Angel Olsen
932,136,906,235040,444,6.44e-05,4,173,-8.692,0,384,140.063,4.0,0.68,1,No Heart,21 Savage
933,134,789,162815,682,1.39e-06,10,128,-6.841,0,54,109.988,4.0,562,1,We Want Some Pussy,Ezale
934,155,822,156879,863,632,7,913,-8.035,1,196,100.959,4.0,608,1,We Out Here,Ezale
935,599,756,257053,853,562,9,115,-5.92,0,525,100.004,4.0,426,1,By Design,Kid Cudi
936,189,555,52006,759,459,7,248,-6.214,0,142,192.272,4.0,0.23,1,Aloha,Chris Bear
937,633,897,334467,661,0.0,8,116,-6.2,0,0.27,127.081,4.0,204,1,Bad and Boujee (feat. Lil Uzi Vert),Migos
938,0.56,654,185804,499,907,4,169,-9.084,0,428,103.966,4.0,124,1,The Winner Is - from Little Miss Sunshine,DeVotchKa
939,442,679,321560,462,793,3,846,-10.128,1,326,120.012,4.0,289,1,Virile,The Blaze
940,4,804,434958,0.64,935,5,812,-8.598,1,404,124.007,4.0,451,1,Let Me Tell U,Jimmy Edgar
941,78,815,489750,459,826,10,67,-12.588,0,906,124.996,4.0,616,1,Wonky Bassline Disco Banger,Red Rack'Em
942,1.65e-05,499,395200,506,941,9,784,-16.778,0,149,186.328,3.0,367,1,Remember,Gino Soccio
943,423,0.84,397388,918,613,7,306,-9.251,1,672,124.847,4.0,468,1,Anti Social Tendencies,The Parallax Corporation
944,109,816,179865,747,756,3,811,-8.066,1,711,119.98,4.0,144,1,What Time Is Love (Live at SSL mix),Lifelike
945,16,646,142584,757,243,7,112,-6.089,1,101,108.438,4.0,635,1,The Spirit Blossoms All Over the Land,Onra
946,28,658,109031,568,356,1,105,-7.579,1,312,128.638,4.0,881,1,On the Lips,Frankie Cosmos
947,159,865,250273,603,428,3,782,-11.289,1,532,135.006,4.0,595,1,Stripper,Fancy Fux
948,3,754,281658,968,795,9,194,-4.419,1,168,124.971,4.0,0.55,1,Operator (Ring Ring) ft. Dances With White Girls,Chris Lake
949,372,0.89,400926,443,385,0,369,-8.654,1,497,122.002,4.0,195,1,Big Jet Plane - Animal Trainer Remix,Jan Blomqvist
950,514,731,515087,638,332,9,144,-8.738,0,144,143.018,4.0,0.33,1,Fight,Nicolas Jaar
951,109,748,250000,623,0.0,5,0.15,-5.08,1,285,105.045,4.0,194,1,Bambi,Jidenna
952,758,744,169333,555,0.0,3,108,-6.744,1,321,121.241,4.0,775,1,Raindrops,The Silvertones
953,0.34,0.77,181867,409,0.0,4,993,-13.387,1,436,80.126,4.0,869,1,Truths & Rights,Johnny Osbourne
954,269,663,361173,602,8.81e-05,9,118,-11.013,1,132,149.51,4.0,899,1,Smoke,Ohio Players
955,411,236,186426,706,5.43e-06,0,953,-6.544,1,601,105.624,3.0,313,1,You Are My Special Angel,The Vogues
956,666,354,138933,366,0.0,5,167,-10.799,0,345,111.057,3.0,561,1,Just A Little Lovin',Dusty Springfield
957,517,367,215840,215,0.0,0,618,-16.652,1,288,98.742,3.0,255,1,Unchained Melody,The Righteous Brothers
958,594,0.58,213560,859,163,0,463,-4.532,1,649,129.959,4.0,285,1,Howl,Florence + The Machine
959,173,916,183695,571,1.11e-06,10,153,-8.241,0,0.2,103.521,4.0,467,1,For Free,DJ Khaled
960,681,767,430576,686,0.91,7,111,-10.476,1,461,114.07,4.0,578,1,Mystery Of Love,Mr. Fingers
961,853,864,126467,552,778,5,94,-8.851,0,495,112.378,4.0,0.74,1,Hung Over,The Martini's
962,661,457,176613,909,1.54e-06,7,124,-3.189,1,576,93.193,4.0,844,1,"Bold Soul Sister, Bold Soul Brother - USDEA0400901",The Black On White Affair
963,543,785,196570,796,291,5,108,-5.815,0,379,136.05,4.0,806,1,Cane Shuga,Glass Animals
964,211,418,230720,547,443,1,187,-4.932,1,295,131.99,4.0,127,1,Queen,Perfume Genius
965,378,0.81,369627,793,1.82e-06,6,72,-9.404,0,403,116.049,4.0,0.86,1,Get Lucky,Daft Punk
966,159,588,269267,596,0.0,1,898,-4.994,1,556,130.346,4.0,602,1,Bugatti,Ace Hood
